No.;time;;time 1;time 2;Delay;;Delay 1;Delay 2;jitter
8141;110,631548;;110,631548;110,776991;0,145443;;0,145443;-0,054946;-0,200389
8142;110,776991;;110,776991;110,776991;0;;-0,054946;-0,911242;-0,856296
8143;110,776991;;110,776991;110,831937;0,054946;;-0,911242;0,965893;1,877135
8144;110,831937;;110,831937;111,798125;0,966188;;0,965893;-0,4617;-1,427593
8146;111,798125;;111,798125;111,79842;0,000295;;-0,4617;0,461901;0,923601
8147;111,79842;;111,79842;112,260415;0,461995;;0,461901;-0,003991;-0,465892
8148;112,260415;;112,260415;112,260509;9,4E-05;;-0,003991;0,004007;0,007998
8149;112,260509;;112,260509;112,264594;0,004085;;0,004007;-0,225814;-0,229821
8150;112,264594;;112,264594;112,264672;7,8E-05;;-0,225814;-0,120154;0,10566
8151;112,264672;;112,264672;112,490564;0,225892;;-0,120154;0,345996;0,46615
8152;112,490564;;112,490564;112,83661;0,346046;;0,345996;-0,147313;-0,493309
8153;112,83661;;112,83661;112,83666;5E-05;;-0,147313;0,040908;0,188221
8154;112,83666;;112,83666;112,984023;0,147363;;0,040908;0,061625;0,020717
8155;112,984023;;112,984023;113,090478;0,106455;;0,061625;-0,003846;-0,065471
8156;113,090478;;113,090478;113,135308;0,04483;;-0,003846;-0,20169;-0,197844
8157;113,135308;;113,135308;113,183984;0,048676;;-0,20169;-0,157114;0,044576
8158;113,183984;;113,183984;113,43435;0,250366;;-0,157114;0,241483;0,398597
8159;113,43435;;113,43435;113,84183;0,40748;;0,241483;0,024522;-0,216961
8160;113,84183;;113,84183;114,007827;0,165997;;0,024522;0,141273;0,116751
8161;114,007827;;114,007827;114,149302;0,141475;;0,141273;-0,000267;-0,14154
8162;114,149302;;114,149302;114,149504;0,000202;;-0,000267;-0,327027;-0,32676
8163;114,149504;;114,149504;114,149973;0,000469;;-0,327027;0,15091;0,477937
8164;114,149973;;114,149973;114,477469;0,327496;;0,15091;0,176586;0,025676
8165;114,477469;;114,477469;114,654055;0,176586;;0,176586;-0,000126;-0,176712
8166;114,654055;;114,654055;114,654055;0;;-0,000126;-0,053429;-0,053303
8167;114,654055;;114,654055;114,654181;0,000126;;-0,053429;0,053555;0,106984
8168;114,654181;;114,654181;114,707736;0,053555;;0,053555;-5,5E-05;-0,05361
8170;114,707736;;114,707736;114,707736;0;;-5,5E-05;-0,069468;-0,069413
8171;114,707736;;114,707736;114,707791;5,5E-05;;-0,069468;0,026587;0,096055
8172;114,707791;;114,707791;114,777314;0,069523;;0,026587;-0,182166;-0,208753
8173;114,777314;;114,777314;114,82025;0,042936;;-0,182166;0,225102;0,407268
8174;114,82025;;114,82025;115,045352;0,225102;;0,225102;-9E-05;-0,225192
8175;115,045352;;115,045352;115,045352;0;;-9E-05;-2,3E-05;6,7E-05
8176;115,045352;;115,045352;115,045442;9E-05;;-2,3E-05;-0,040132;-0,040109
8177;115,045442;;115,045442;115,045555;0,000113;;-0,040132;0,040245;0,080377
8178;115,045555;;115,045555;115,0858;0,040245;;0,040245;-0,000129;-0,040374
8179;115,0858;;115,0858;115,0858;0;;-0,000129;-0,004878;-0,004749
8180;115,0858;;115,0858;115,085929;0,000129;;-0,004878;-0,133746;-0,128868
8181;115,085929;;115,085929;115,090936;0,005007;;-0,133746;-0,254534;-0,120788
8182;115,090936;;115,090936;115,229689;0,138753;;-0,254534;0,392461;0,646995
8183;115,229689;;115,229689;115,622976;0,393287;;0,392461;0,000826;-0,391635
8184;115,622976;;115,622976;115,623802;0,000826;;0,000826;-0,000117;-0,000943
8185;115,623802;;115,623802;115,623802;0;;-0,000117;0,000117;0,000234
8186;115,623802;;115,623802;115,623919;0,000117;;0,000117;-0,445211;-0,445328
8187;115,623919;;115,623919;115,623919;0;;-0,445211;0,443845;0,889056
8188;115,623919;;115,623919;116,06913;0,445211;;0,443845;-0,095068;-0,538913
8189;116,06913;;116,06913;116,070496;0,001366;;-0,095068;0,096369;0,191437
8190;116,070496;;116,070496;116,16693;0,096434;;0,096369;-0,359988;-0,456357
8191;116,16693;;116,16693;116,166995;6,5E-05;;-0,359988;0,359978;0,719966
8192;116,166995;;116,166995;116,527048;0,360053;;0,359978;-0,358339;-0,718317
8193;116,527048;;116,527048;116,527123;7,5E-05;;-0,358339;0,35831;0,716649
8194;116,527123;;116,527123;116,885537;0,358414;;0,35831;-0,009469;-0,367779
8195;116,885537;;116,885537;116,885641;0,000104;;-0,009469;0,009488;0,018957
8196;116,885641;;116,885641;116,895214;0,009573;;0,009488;-0,193109;-0,202597
8197;116,895214;;116,895214;116,895299;8,5E-05;;-0,193109;0,19307;0,386179
8198;116,895299;;116,895299;117,088493;0,193194;;0,19307;-0,014521;-0,207591
8200;117,088493;;117,088493;117,088617;0,000124;;-0,014521;0,014645;0,029166
8201;117,088617;;117,088617;117,103262;0,014645;;0,014645;-0,093091;-0,107736
8202;117,103262;;117,103262;117,103262;0;;-0,093091;-0,023237;0,069854
8203;117,103262;;117,103262;117,196353;0,093091;;-0,023237;0,116238;0,139475
8204;117,196353;;117,196353;117,312681;0,116328;;0,116238;-0,250247;-0,366485
8205;117,312681;;117,312681;117,312771;9E-05;;-0,250247;0,197044;0,447291
8206;117,312771;;117,312771;117,563108;0,250337;;0,197044;0,037947;-0,159097
8207;117,563108;;117,563108;117,616401;0,053293;;0,037947;0,015346;-0,022601
8208;117,616401;;117,616401;117,631747;0,015346;;0,015346;-0,011224;-0,02657
8209;117,631747;;117,631747;117,631747;0;;-0,011224;0,011224;0,022448
8210;117,631747;;117,631747;117,642971;0,011224;;0,011224;-0,000311;-0,011535
8211;117,642971;;117,642971;117,642971;0;;-0,000311;0,000311;0,000622
8212;117,642971;;117,642971;117,643282;0,000311;;0,000311;-0,048273;-0,048584
8213;117,643282;;117,643282;117,643282;0;;-0,048273;-0,152715;-0,104442
8214;117,643282;;117,643282;117,691555;0,048273;;-0,152715;0,200988;0,353703
8215;117,691555;;117,691555;117,892543;0,200988;;0,200988;-0,035807;-0,236795
8216;117,892543;;117,892543;117,892543;0;;-0,035807;0,035807;0,071614
8217;117,892543;;117,892543;117,92835;0,035807;;0,035807;-0,000155;-0,035962
8218;117,92835;;117,92835;117,92835;0;;-0,000155;-0,013094;-0,012939
8219;117,92835;;117,92835;117,928505;0,000155;;-0,013094;0,013249;0,026343
8220;117,928505;;117,928505;117,941754;0,013249;;0,013249;-0,169836;-0,183085
8221;117,941754;;117,941754;117,941754;0;;-0,169836;0,017838;0,187674
8222;117,941754;;117,941754;118,11159;0,169836;;0,017838;0,151998;0,13416
8225;118,11159;;118,11159;118,263588;0,151998;;0,151998;-0,064819;-0,216817
8226;118,263588;;118,263588;118,263588;0;;-0,064819;0,015673;0,080492
8227;118,263588;;118,263588;118,328407;0,064819;;0,015673;-0,012247;-0,02792
8228;118,328407;;118,328407;118,377553;0,049146;;-0,012247;-0,224915;-0,212668
8229;118,377553;;118,377553;118,438946;0,061393;;-0,224915;0,286235;0,51115
8230;118,438946;;118,438946;118,725254;0,286308;;0,286235;-0,000539;-0,286774
8231;118,725254;;118,725254;118,725327;7,3E-05;;-0,000539;-0,096193;-0,095654
8232;118,725327;;118,725327;118,725939;0,000612;;-0,096193;-0,383832;-0,287639
8233;118,725939;;118,725939;118,822744;0,096805;;-0,383832;0,479721;0,863553
8234;118,822744;;118,822744;119,303381;0,480637;;0,479721;-0,008014;-0,487735
8236;119,303381;;119,303381;119,304297;0,000916;;-0,008014;-0,00774;0,000274
8237;119,304297;;119,304297;119,313227;0,00893;;-0,00774;0,007418;0,015158
8239;119,313227;;119,313227;119,329897;0,01667;;0,007418;-0,007432;-0,01485
8240;119,329897;;119,329897;119,339149;0,009252;;-0,007432;-0,180879;-0,173447
8241;119,339149;;119,339149;119,355833;0,016684;;-0,180879;0,18882;0,369699
8242;119,355833;;119,355833;119,553396;0,197563;;0,18882;0,008743;-0,180077
8243;119,553396;;119,553396;119,562139;0,008743;;0,008743;-8,6E-05;-0,008829
8244;119,562139;;119,562139;119,562139;0;;-8,6E-05;-6,9E-05;1,7E-05
8245;119,562139;;119,562139;119,562225;8,6E-05;;-6,9E-05;-0,000395;-0,000326
8246;119,562225;;119,562225;119,56238;0,000155;;-0,000395;0,00055;0,000945
8248;119,56238;;119,56238;119,56293;0,00055;;0,00055;-6,6E-05;-0,000616
8249;119,56293;;119,56293;119,56293;0;;-6,6E-05;-0,002485;-0,002419
8250;119,56293;;119,56293;119,562996;6,6E-05;;-0,002485;0,002164;0,004649
8251;119,562996;;119,562996;119,565547;0,002551;;0,002164;0,000367;-0,001797
8252;119,565547;;119,565547;119,565934;0,000387;;0,000367;2E-05;-0,000347
8253;119,565934;;119,565934;119,565954;2E-05;;2E-05;-5,1E-05;-7,1E-05
8254;119,565954;;119,565954;119,565954;0;;-5,1E-05;-0,000316;-0,000265
8255;119,565954;;119,565954;119,566005;5,1E-05;;-0,000316;0,000118;0,000434
8256;119,566005;;119,566005;119,566372;0,000367;;0,000118;4,7E-05;-7,1E-05
8257;119,566372;;119,566372;119,566621;0,000249;;4,7E-05;2,1E-05;-2,6E-05
8258;119,566621;;119,566621;119,566823;0,000202;;2,1E-05;-0,000521;-0,000542
8259;119,566823;;119,566823;119,567004;0,000181;;-0,000521;0,000466;0,000987
8260;119,567004;;119,567004;119,567706;0,000702;;0,000466;-0,098471;-0,098937
8261;119,567706;;119,567706;119,567942;0,000236;;-0,098471;0,098707;0,197178
8262;119,567942;;119,567942;119,666649;0,098707;;0,098707;-0,000133;-0,09884
8264;119,666649;;119,666649;119,666649;0;;-0,000133;-3,7E-05;9,6E-05
8265;119,666649;;119,666649;119,666782;0,000133;;-3,7E-05;0,00017;0,000207
8266;119,666782;;119,666782;119,666952;0,00017;;0,00017;0;-0,00017
8267;119,666952;;119,666952;119,666952;0;;0;0;0
8268;119,666952;;119,666952;119,666952;0;;0;0;0
8269;119,666952;;119,666952;119,666952;0;;0;0;0
8270;119,666952;;119,666952;119,666952;0;;0;0;0
8271;119,666952;;119,666952;119,666952;0;;0;0;0
8272;119,666952;;119,666952;119,666952;0;;0;0;0
8273;119,666952;;119,666952;119,666952;0;;0;0;0
8274;119,666952;;119,666952;119,666952;0;;0;-0,000102;-0,000102
8275;119,666952;;119,666952;119,666952;0;;-0,000102;5,3E-05;0,000155
8276;119,666952;;119,666952;119,667054;0,000102;;5,3E-05;1,8E-05;-3,5E-05
8277;119,667054;;119,667054;119,667103;4,9E-05;;1,8E-05;-5E-06;-2,3E-05
8278;119,667103;;119,667103;119,667134;3,1E-05;;-5E-06;-0,00182;-0,001815
8279;119,667134;;119,667134;119,66717;3,6E-05;;-0,00182;0,001856;0,003676
8280;119,66717;;119,66717;119,669026;0,001856;;0,001856;-6,2E-05;-0,001918
8281;119,669026;;119,669026;119,669026;0;;-6,2E-05;-2E-06;6E-05
8282;119,669026;;119,669026;119,669088;6,2E-05;;-2E-06;-2,5E-05;-2,3E-05
8283;119,669088;;119,669088;119,669152;6,4E-05;;-2,5E-05;6,2E-05;8,7E-05
8284;119,669152;;119,669152;119,669241;8,9E-05;;6,2E-05;-0,048251;-0,048313
8285;119,669241;;119,669241;119,669268;2,7E-05;;-0,048251;0,048278;0,096529
8286;119,669268;;119,669268;119,717546;0,048278;;0,048278;-0,000114;-0,048392
8287;119,717546;;119,717546;119,717546;0;;-0,000114;-1E-05;0,000104
8288;119,717546;;119,717546;119,71766;0,000114;;-1E-05;-0,151256;-0,151246
8289;119,71766;;119,71766;119,717784;0,000124;;-0,151256;0,151259;0,302515
8290;119,717784;;119,717784;119,869164;0,15138;;0,151259;-0,004954;-0,156213
8291;119,869164;;119,869164;119,869285;0,000121;;-0,004954;0,004639;0,009593
8292;119,869285;;119,869285;119,87436;0,005075;;0,004639;0,000344;-0,004295
8293;119,87436;;119,87436;119,874796;0,000436;;0,000344;-0,043245;-0,043589
8294;119,874796;;119,874796;119,874888;9,2E-05;;-0,043245;0,043337;0,086582
8295;119,874888;;119,874888;119,918225;0,043337;;0,043337;-0,057394;-0,100731
8296;119,918225;;119,918225;119,918225;0;;-0,057394;0,057394;0,114788
8297;119,918225;;119,918225;119,975619;0,057394;;0,057394;-7,7E-05;-0,057471
8301;119,975619;;119,975619;119,975619;0;;-7,7E-05;-4,6E-05;3,1E-05
8302;119,975619;;119,975619;119,975696;7,7E-05;;-4,6E-05;0,000123;0,000169
8303;119,975696;;119,975696;119,975819;0,000123;;0,000123;0;-0,000123
8304;119,975819;;119,975819;119,975819;0;;0;0;0
8305;119,975819;;119,975819;119,975819;0;;0;0;0
8306;119,975819;;119,975819;119,975819;0;;0;0;0
8307;119,975819;;119,975819;119,975819;0;;0;0;0
8309;119,975819;;119,975819;119,975819;0;;0;-6,5E-05;-6,5E-05
8310;119,975819;;119,975819;119,975819;0;;-6,5E-05;-3,8E-05;2,7E-05
8311;119,975819;;119,975819;119,975884;6,5E-05;;-3,8E-05;5,4E-05;9,2E-05
8312;119,975884;;119,975884;119,975987;0,000103;;5,4E-05;-0,000647;-0,000701
8313;119,975987;;119,975987;119,976036;4,9E-05;;-0,000647;-0,004113;-0,003466
8314;119,976036;;119,976036;119,976732;0,000696;;-0,004113;-0,236643;-0,23253
8315;119,976732;;119,976732;119,981541;0,004809;;-0,236643;0,241452;0,478095
8316;119,981541;;119,981541;120,222993;0,241452;;0,241452;0;-0,241452
8317;120,222993;;120,222993;120,222993;0;;0;0;0
8318;120,222993;;120,222993;120,222993;0;;0;0;0
8319;120,222993;;120,222993;120,222993;0;;0;0;0
8320;120,222993;;120,222993;120,222993;0;;0;0;0
8322;120,222993;;120,222993;120,222993;0;;0;0;0
8324;120,222993;;120,222993;120,222993;0;;0;0;0
8325;120,222993;;120,222993;120,222993;0;;0;-0,000139;-0,000139
8326;120,222993;;120,222993;120,222993;0;;-0,000139;-1E-06;0,000138
8327;120,222993;;120,222993;120,223132;0,000139;;-1E-06;6,8E-05;6,9E-05
8328;120,223132;;120,223132;120,223272;0,00014;;6,8E-05;-0,000947;-0,001015
8329;120,223272;;120,223272;120,223344;7,2E-05;;-0,000947;-0,00305;-0,002103
8330;120,223344;;120,223344;120,224363;0,001019;;-0,00305;0,000645;0,003695
8331;120,224363;;120,224363;120,228432;0,004069;;0,000645;0,003357;0,002712
8332;120,228432;;120,228432;120,231856;0,003424;;0,003357;-0,058478;-0,061835
8334;120,231856;;120,231856;120,231923;6,7E-05;;-0,058478;0,014684;0,073162
8335;120,231923;;120,231923;120,290468;0,058545;;0,014684;0,039078;0,024394
8336;120,290468;;120,290468;120,334329;0,043861;;0,039078;0,004783;-0,034295
8337;120,334329;;120,334329;120,339112;0,004783;;0,004783;-0,000667;-0,00545
8338;120,339112;;120,339112;120,339112;0;;-0,000667;0,000667;0,001334
8339;120,339112;;120,339112;120,339779;0,000667;;0,000667;-4,6E-05;-0,000713
8340;120,339779;;120,339779;120,339779;0;;-4,6E-05;-0,001757;-0,001711
8341;120,339779;;120,339779;120,339825;4,6E-05;;-0,001757;0,001803;0,00356
8342;120,339825;;120,339825;120,341628;0,001803;;0,001803;-8E-05;-0,001883
8343;120,341628;;120,341628;120,341628;0;;-8E-05;-0,000974;-0,000894
8344;120,341628;;120,341628;120,341708;8E-05;;-0,000974;0,001054;0,002028
8345;120,341708;;120,341708;120,342762;0,001054;;0,001054;-7,7E-05;-0,001131
8346;120,342762;;120,342762;120,342762;0;;-7,7E-05;-0,00154;-0,001463
8347;120,342762;;120,342762;120,342839;7,7E-05;;-0,00154;0,001617;0,003157
8348;120,342839;;120,342839;120,344456;0,001617;;0,001617;0;-0,001617
8349;120,344456;;120,344456;120,344456;0;;0;-0,000109;-0,000109
8350;120,344456;;120,344456;120,344456;0;;-0,000109;6,9E-05;0,000178
8351;120,344456;;120,344456;120,344565;0,000109;;6,9E-05;-0,050183;-0,050252
8352;120,344565;;120,344565;120,344605;4E-05;;-0,050183;0,050223;0,100406
8353;120,344605;;120,344605;120,394828;0,050223;;0,050223;-9,1E-05;-0,050314
8354;120,394828;;120,394828;120,394828;0;;-9,1E-05;-0,000684;-0,000593
8355;120,394828;;120,394828;120,394919;9,1E-05;;-0,000684;0,000775;0,001459
8356;120,394919;;120,394919;120,395694;0,000775;;0,000775;-6,2E-05;-0,000837
8357;120,395694;;120,395694;120,395694;0;;-6,2E-05;-0,000308;-0,000246
8358;120,395694;;120,395694;120,395756;6,2E-05;;-0,000308;-0,00188;-0,001572
8359;120,395756;;120,395756;120,396126;0,00037;;-0,00188;0,00225;0,00413
8360;120,396126;;120,396126;120,398376;0,00225;;0,00225;-7,4E-05;-0,002324
8361;120,398376;;120,398376;120,398376;0;;-7,4E-05;-1,6E-05;5,8E-05
8362;120,398376;;120,398376;120,39845;7,4E-05;;-1,6E-05;9E-05;0,000106
8363;120,39845;;120,39845;120,39854;9E-05;;9E-05;-3,5E-05;-0,000125
8364;120,39854;;120,39854;120,39854;0;;-3,5E-05;-0,001696;-0,001661
8365;120,39854;;120,39854;120,398575;3,5E-05;;-0,001696;0,001731;0,003427
8366;120,398575;;120,398575;120,400306;0,001731;;0,001731;-4,9E-05;-0,00178
8367;120,400306;;120,400306;120,400306;0;;-4,9E-05;-0,341117;-0,341068
8368;120,400306;;120,400306;120,400355;4,9E-05;;-0,341117;0,341166;0,682283
8369;120,400355;;120,400355;120,741521;0,341166;;0,341166;-7E-05;-0,341236
8371;120,741521;;120,741521;120,741521;0;;-7E-05;-0,002526;-0,002456
8372;120,741521;;120,741521;120,741591;7E-05;;-0,002526;0,002596;0,005122
8373;120,741591;;120,741591;120,744187;0,002596;;0,002596;-8,7E-05;-0,002683
8374;120,744187;;120,744187;120,744187;0;;-8,7E-05;7E-06;9,4E-05
8375;120,744187;;120,744187;120,744274;8,7E-05;;7E-06;8E-05;7,3E-05
8376;120,744274;;120,744274;120,744354;8E-05;;8E-05;-5,5E-05;-0,000135
8377;120,744354;;120,744354;120,744354;0;;-5,5E-05;1,3E-05;6,8E-05
8378;120,744354;;120,744354;120,744409;5,5E-05;;1,3E-05;-0,261729;-0,261742
8379;120,744409;;120,744409;120,744451;4,2E-05;;-0,261729;0,261701;0,52343
8380;120,744451;;120,744451;121,006222;0,261771;;0,261701;-0,036551;-0,298252
8386;121,006222;;121,006222;121,006292;7E-05;;-0,036551;0,036621;0,073172
8387;121,006292;;121,006292;121,042913;0,036621;;0,036621;-7E-05;-0,036691
8389;121,042913;;121,042913;121,042913;0;;-7E-05;-1,3E-05;5,7E-05
8390;121,042913;;121,042913;121,042983;7E-05;;-1,3E-05;-0,211151;-0,211138
8391;121,042983;;121,042983;121,043066;8,3E-05;;-0,211151;0,211106;0,422257
8392;121,043066;;121,043066;121,2543;0,211234;;0,211106;-0,01013;-0,221236
8395;121,2543;;121,2543;121,254428;0,000128;;-0,01013;0,010258;0,020388
8396;121,254428;;121,254428;121,264686;0,010258;;0,010258;-7,8E-05;-0,010336
8397;121,264686;;121,264686;121,264686;0;;-7,8E-05;9E-06;8,7E-05
8398;121,264686;;121,264686;121,264764;7,8E-05;;9E-06;-0,169606;-0,169615
8399;121,264764;;121,264764;121,264833;6,9E-05;;-0,169606;0,169675;0,339281
8400;121,264833;;121,264833;121,434508;0,169675;;0,169675;-6,8E-05;-0,169743
8402;121,434508;;121,434508;121,434508;0;;-6,8E-05;-1,2E-05;5,6E-05
8403;121,434508;;121,434508;121,434576;6,8E-05;;-1,2E-05;-0,000594;-0,000582
8404;121,434576;;121,434576;121,434656;8E-05;;-0,000594;0,000674;0,001268
8405;121,434656;;121,434656;121,43533;0,000674;;0,000674;-9,6E-05;-0,00077
8406;121,43533;;121,43533;121,43533;0;;-9,6E-05;2,5E-05;0,000121
8407;121,43533;;121,43533;121,435426;9,6E-05;;2,5E-05;-0,267805;-0,26783
8408;121,435426;;121,435426;121,435497;7,1E-05;;-0,267805;0,267876;0,535681
8409;121,435497;;121,435497;121,703373;0,267876;;0,267876;-6E-05;-0,267936
8410;121,703373;;121,703373;121,703373;0;;-6E-05;-1,3E-05;4,7E-05
8411;121,703373;;121,703373;121,703433;6E-05;;-1,3E-05;-0,009857;-0,009844
8412;121,703433;;121,703433;121,703506;7,3E-05;;-0,009857;0,00993;0,019787
8413;121,703506;;121,703506;121,713436;0,00993;;0,00993;-9,8E-05;-0,010028
8414;121,713436;;121,713436;121,713436;0;;-9,8E-05;-6,7E-05;3,1E-05
8415;121,713436;;121,713436;121,713534;9,8E-05;;-6,7E-05;-0,055894;-0,055827
8416;121,713534;;121,713534;121,713699;0,000165;;-0,055894;0,056059;0,111953
8417;121,713699;;121,713699;121,769758;0,056059;;0,056059;-0,000139;-0,056198
8418;121,769758;;121,769758;121,769758;0;;-0,000139;8E-06;0,000147
8419;121,769758;;121,769758;121,769897;0,000139;;8E-06;3,4E-05;2,6E-05
8420;121,769897;;121,769897;121,770028;0,000131;;3,4E-05;6,9E-05;3,5E-05
8421;121,770028;;121,770028;121,770125;9,7E-05;;6,9E-05;-0,0371;-0,037169
8422;121,770125;;121,770125;121,770153;2,8E-05;;-0,0371;0,037128;0,074228
8423;121,770153;;121,770153;121,807281;0,037128;;0,037128;-5,3E-05;-0,037181
8424;121,807281;;121,807281;121,807281;0;;-5,3E-05;-4E-06;4,9E-05
8425;121,807281;;121,807281;121,807334;5,3E-05;;-4E-06;-0,00082;-0,000816
8426;121,807334;;121,807334;121,807391;5,7E-05;;-0,00082;0,000877;0,001697
8427;121,807391;;121,807391;121,808268;0,000877;;0,000877;-6,8E-05;-0,000945
8428;121,808268;;121,808268;121,808268;0;;-6,8E-05;4E-06;7,2E-05
8429;121,808268;;121,808268;121,808336;6,8E-05;;4E-06;-0,200065;-0,200069
8430;121,808336;;121,808336;121,8084;6,4E-05;;-0,200065;0,200129;0,400194
8431;121,8084;;121,8084;122,008529;0,200129;;0,200129;-9,6E-05;-0,200225
8432;122,008529;;122,008529;122,008529;0;;-9,6E-05;-0,000658;-0,000562
8433;122,008529;;122,008529;122,008625;9,6E-05;;-0,000658;-0,053548;-0,05289
8434;122,008625;;122,008625;122,009379;0,000754;;-0,053548;0,043609;0,097157
8435;122,009379;;122,009379;122,063681;0,054302;;0,043609;0,010693;-0,032916
8436;122,063681;;122,063681;122,074374;0,010693;;0,010693;-0,000134;-0,010827
8437;122,074374;;122,074374;122,074374;0;;-0,000134;-8E-06;0,000126
8438;122,074374;;122,074374;122,074508;0,000134;;-8E-06;0,000142;0,00015
8439;122,074508;;122,074508;122,07465;0,000142;;0,000142;0;-0,000142
8440;122,07465;;122,07465;122,07465;0;;0;-7,1E-05;-7,1E-05
8441;122,07465;;122,07465;122,07465;0;;-7,1E-05;-0,085324;-0,085253
8442;122,07465;;122,07465;122,074721;7,1E-05;;-0,085324;0,085395;0,170719
8443;122,074721;;122,074721;122,160116;0,085395;;0,085395;-0,000128;-0,085523
8444;122,160116;;122,160116;122,160116;0;;-0,000128;-0,000357;-0,000229
8445;122,160116;;122,160116;122,160244;0,000128;;-0,000357;-0,000121;0,000236
8446;122,160244;;122,160244;122,160729;0,000485;;-0,000121;0,000548;0,000669
8447;122,160729;;122,160729;122,161335;0,000606;;0,000548;-0,14538;-0,145928
8448;122,161335;;122,161335;122,161393;5,8E-05;;-0,14538;0,145438;0,290818
8449;122,161393;;122,161393;122,306831;0,145438;;0,145438;-5E-05;-0,145488
8450;122,306831;;122,306831;122,306831;0;;-5E-05;-1,4E-05;3,6E-05
8451;122,306831;;122,306831;122,306881;5E-05;;-1,4E-05;-0,000739;-0,000725
8452;122,306881;;122,306881;122,306945;6,4E-05;;-0,000739;0,000743;0,001482
8453;122,306945;;122,306945;122,307748;0,000803;;0,000743;-0,005186;-0,005929
8454;122,307748;;122,307748;122,307808;6E-05;;-0,005186;0,005204;0,01039
8455;122,307808;;122,307808;122,313054;0,005246;;0,005204;-0,168614;-0,173818
8456;122,313054;;122,313054;122,313096;4,2E-05;;-0,168614;0,168656;0,33727
8457;122,313096;;122,313096;122,481752;0,168656;;0,168656;-5,9E-05;-0,168715
8458;122,481752;;122,481752;122,481752;0;;-5,9E-05;-1,2E-05;4,7E-05
8459;122,481752;;122,481752;122,481811;5,9E-05;;-1,2E-05;-0,049425;-0,049413
8460;122,481811;;122,481811;122,481882;7,1E-05;;-0,049425;0,049396;0,098821
8461;122,481882;;122,481882;122,531378;0,049496;;0,049396;-0,56841;-0,617806
8462;122,531378;;122,531378;122,531478;0,0001;;-0,56841;0,56851;1,13692
8463;122,531478;;122,531478;123,099988;0,56851;;0,56851;-0,000208;-0,568718
8464;123,099988;;123,099988;123,099988;0;;-0,000208;0,000208;0,000416
8465;123,099988;;123,099988;123,100196;0,000208;;0,000208;-0,010489;-0,010697
8466;123,100196;;123,100196;123,100196;0;;-0,010489;0,010335;0,020824
8467;123,100196;;123,100196;123,110685;0,010489;;0,010335;0,000154;-0,010181
8468;123,110685;;123,110685;123,110839;0,000154;;0,000154;-0,198316;-0,19847
8469;123,110839;;123,110839;123,110839;0;;-0,198316;0,198316;0,396632
8470;123,110839;;123,110839;123,309155;0,198316;;0,198316;0;-0,198316
8472;123,309155;;123,309155;123,309155;0;;0;-0,007922;-0,007922
8473;123,309155;;123,309155;123,309155;0;;-0,007922;-0,12066;-0,112738
8474;123,309155;;123,309155;123,317077;0,007922;;-0,12066;0,105051;0,225711
8476;123,317077;;123,317077;123,445659;0,128582;;0,105051;0,023351;-0,0817
8480;123,445659;;123,445659;123,46919;0,023531;;0,023351;-0,004484;-0,027835
8481;123,46919;;123,46919;123,46937;0,00018;;-0,004484;-0,09028;-0,085796
8482;123,46937;;123,46937;123,474034;0,004664;;-0,09028;0,094944;0,185224
8483;123,474034;;123,474034;123,568978;0,094944;;0,094944;-0,000109;-0,095053
8485;123,568978;;123,568978;123,568978;0;;-0,000109;-6E-06;0,000103
8486;123,568978;;123,568978;123,569087;0,000109;;-6E-06;0,000115;0,000121
8487;123,569087;;123,569087;123,569202;0,000115;;0,000115;-0,030505;-0,03062
8488;123,569202;;123,569202;123,569202;0;;-0,030505;0,030505;0,06101
8489;123,569202;;123,569202;123,599707;0,030505;;0,030505;-0,013719;-0,044224
8490;123,599707;;123,599707;123,599707;0;;-0,013719;-0,017264;-0,003545
8491;123,599707;;123,599707;123,613426;0,013719;;-0,017264;-0,061232;-0,043968
8492;123,613426;;123,613426;123,644409;0,030983;;-0,061232;0,092215;0,153447
8493;123,644409;;123,644409;123,736624;0,092215;;0,092215;-0,000154;-0,092369
8494;123,736624;;123,736624;123,736624;0;;-0,000154;2E-06;0,000156
8495;123,736624;;123,736624;123,736778;0,000154;;2E-06;-0,045343;-0,045345
8496;123,736778;;123,736778;123,73693;0,000152;;-0,045343;0,016029;0,061372
8497;123,73693;;123,73693;123,782425;0,045495;;0,016029;0,029466;0,013437
8498;123,782425;;123,782425;123,811891;0,029466;;0,029466;-6E-05;-0,029526
8499;123,811891;;123,811891;123,811891;0;;-6E-05;-0,068176;-0,068116
8500;123,811891;;123,811891;123,811951;6E-05;;-0,068176;0,039721;0,107897
8501;123,811951;;123,811951;123,880187;0,068236;;0,039721;0,027817;-0,011904
8502;123,880187;;123,880187;123,908702;0,028515;;0,027817;-0,10171;-0,129527
8503;123,908702;;123,908702;123,9094;0,000698;;-0,10171;0,102408;0,204118
8504;123,9094;;123,9094;124,011808;0,102408;;0,102408;-8,2E-05;-0,10249
8505;124,011808;;124,011808;124,011808;0;;-8,2E-05;-0,052042;-0,05196
8506;124,011808;;124,011808;124,01189;8,2E-05;;-0,052042;0,036015;0,088057
8507;124,01189;;124,01189;124,064014;0,052124;;0,036015;0,016109;-0,019906
8508;124,064014;;124,064014;124,080123;0,016109;;0,016109;-0,000858;-0,016967
8509;124,080123;;124,080123;124,080123;0;;-0,000858;-0,044713;-0,043855
